"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"491","Tickets booked for #MDBW17, where the MongoDB community comes to connect, explore, and learn! - https://t.co/cJFH9LsRtQ",FALSE,1,NA,2017-04-20 12:27:49,FALSE,NA,"855035273473925120",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","cabbageRed",0,FALSE,FALSE,NA,NA
"492","RT @ScriptingMySQL: NoSQL grudge match: MongoDB vs. Couchbase Server

https://t.co/uJQL402Vty

 #InfoWorld",FALSE,0,NA,2017-04-20 12:26:25,FALSE,NA,"855034922360352768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamuhuri1",1,TRUE,FALSE,NA,NA
"493","NoSQL grudge match: MongoDB vs. Couchbase Server

https://t.co/uJQL402Vty

 #InfoWorld",FALSE,0,NA,2017-04-20 12:18:02,FALSE,NA,"855032809051828224",NA,"<a href=""http://scriptingmysql.com"" rel=""nofollow"">ScriptingTwitter</a>","ScriptingMySQL",1,FALSE,FALSE,NA,NA
"494","Contact ASG to learn more! #datacenter #database #information #IT #technology #Infosec NoSQL grudge match: Mong... https://t.co/SbDEx2C72l",FALSE,0,NA,2017-04-20 12:17:13,FALSE,NA,"855032607351943168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ConsultingAsg",1,FALSE,FALSE,NA,NA
"495","RT @vernonemrit: Learn How to Update and Delete From a Collection using MongoDB https://t.co/vJYSXKWyfe #DevOps #Hadoop #Java",FALSE,0,NA,2017-04-20 12:15:31,FALSE,NA,"855032177720995840",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"496","Learn How to Update and Delete From a Collection using MongoDB https://t.co/vJYSXKWyfe #DevOps #Hadoop #Java",FALSE,0,NA,2017-04-20 12:15:07,FALSE,NA,"855032077942652929",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","vernonemrit",1,FALSE,FALSE,NA,NA
"497","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/UPLrJH2Bv9 #coding https://t.co/esrZmR2IbC",FALSE,0,NA,2017-04-20 12:10:06,FALSE,NA,"855030813045518336",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","bastifantasti",0,FALSE,FALSE,NA,NA
"498","“Parsing MongoDB Logs” by @mbromileyDFIR https://t.co/w8REggeVQO",FALSE,0,NA,2017-04-20 12:08:53,FALSE,NA,"855030509130461184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pastacamillo",0,FALSE,FALSE,NA,NA
"499","NoSQL grudge match: MongoDB vs. Couchbase Server - Choosing the right database for the job can be a daunting ta... https://t.co/SNjGeCR7Am",FALSE,0,NA,2017-04-20 12:02:29,FALSE,NA,"855028897779511299",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jburnsconsult",0,FALSE,FALSE,NA,NA
"500","RT @MongoDB: Join our 4/26 webinar to get started building your #apps using the MEAN stack #nodejs #reactjs #angularjs #ExpressJs https://t…",FALSE,0,NA,2017-04-20 12:01:52,FALSE,NA,"855028742477033472",NA,"<a href=""http://frhd.me"" rel=""nofollow"">clean-code-twitter-bot</a>","clean_code",36,TRUE,FALSE,NA,NA
